@relation asd

@attribute Euklideszi numeric
@attribute Xtav numeric
@attribute Ytav numeric
@attribute Pontonkentitav numeric
@attribute Sebesseg numeric
@attribute Xsebesseg numeric
@attribute Ysebesseg numeric
@attribute Atlagsebesseg numeric
@attribute Xatlagszabesseg numeric
@attribute Yatlagsebesseg numeric
@attribute Gyorsulas numeric
@attribute Xgyorsulas numeric
@attribute Ygyorsulas numeric
@attribute Pontonkentigyorsulas numeric
@attribute Xpontonkentigyosulas numeric
@attribute Ypontonkentigyorsulas numeric
@attribute jerkue numeric
@attribute jerkpontonkenti numeric
@attribute ossszszog numeric
@attribute atlagszogseb numeric
@attribute mozgaspontok numeric
@attribute milyen numeric
@attribute melyikgomb numeric
@attribute userid {0,1}

@data
242.606678,147,193,1565.566454,0.034417,0.020854,0.02738,0.000133,0.409718,0.361652,0.000005,0.000003,0.000004,0.050953,0.034139,0.030016,0,0.004253,130.696471,0.000133,196,1,1,1
491.456,460,173,517.152743,0.005174,0.004843,0.001821,-0.000001,0.485309,0.211514,0,0,0,0.045556,0.040474,0.01765,0,0.003802,27.051119,-0.000001,76,1,1,1
628.745576,220,589,989.109668,0.192277,0.067278,0.180122,0.000113,0.400494,0.637605,0.000059,0.000021,0.000055,0.073457,0.033639,0.053363,0,0.006189,31.875965,0.000113,89,1,1,1
157.800507,126,95,193.002562,0.11152,0.089046,0.067138,0.000215,0.178263,0.186675,0.000079,0.000063,0.000047,0.022327,0.014673,0.015433,0,0.001856,75.368231,0.000215,52,1,1,1
443.518884,305,322,637.668039,0.182293,0.12536,0.132347,0.000021,0.588469,0.358052,0.000075,0.000051,0.000054,0.058602,0.048879,0.029807,0,0.004888,87.186091,0.000021,70,1,1,1
101,99,20,120.43783,0.050779,0.049774,0.010055,0.000167,0.298529,0.085881,0.000025,0.000025,0.000005,0.029329,0.02637,0.007171,0,0.002767,14.903671,0.000167,30,1,1,1
220.553848,112,190,479.991405,0.195874,0.099467,0.168739,-0.000323,0.217596,0.520796,0.000174,0.000088,0.00015,0.047339,0.017717,0.042816,0,0.003928,42.709818,-0.000323,67,1,1,1
786.346616,785,46,850.534733,0.101858,0.101684,0.005959,0.000076,1.041984,0.200734,0.000013,0.000013,0.000001,0.090365,0.087027,0.016748,0,0.007564,22.100935,0.000076,61,1,1,1
259.001931,259,1,300.148358,0.237399,0.237397,0.000917,-0.00004,0.459579,0.054093,0.000218,0.000218,0.000001,0.039693,0.038446,0.004525,0,0.003328,2.987095,-0.00004,51,1,1,1
432.539016,373,219,1445.651602,0.033845,0.029186,0.017136,0.000239,0.418364,0.147721,0.000003,0.000002,0.000001,0.038716,0.034853,0.012274,0,0.003233,19.148967,0.000239,248,1,1,1
648.99923,612,216,1385.369751,0.142543,0.134417,0.047441,-0.000279,0.534574,0.103134,0.000031,0.000029,0.00001,0.046784,0.044819,0.008645,0,0.003937,113.467935,-0.000279,199,0,1,1
756.709323,703,280,1017.665981,0.232834,0.216308,0.086154,-0.000442,0.682676,0.516147,0.000072,0.000067,0.000027,0.074213,0.057049,0.043103,0,0.006215,5.592247,-0.000442,90,1,1,1
240.074988,240,6,262.024648,0.015402,0.015397,0.000385,-0.000005,0.24552,0.01847,0.000001,0.000001,0,0.020725,0.020432,0.001492,0,0.00173,63.617251,-0.000005,82,1,1,1
30,30,0,74.242641,0.019557,0.019557,0,-0.000014,0.094652,0.004519,0.000013,0.000013,0,0.007796,0.007642,0.000328,0,0.000641,29.441273,-0.000014,57,1,1,1
442.498588,341,282,1816.676053,0.009277,0.007149,0.005912,-0.000032,0.582349,0.241667,0,0,0,0.054123,0.048659,0.020176,0,0.004531,111.458611,-0.000032,222,1,1,1
125.063984,125,4,128.414214,0.119908,0.119847,0.003835,-0.000015,0.374075,0.014822,0.000115,0.000115,0.000004,0.031391,0.030337,0.001265,0,0.002567,1.331704,-0.000015,23,1,1,1
105.019046,105,2,106.184337,0.047498,0.04749,0.000905,0.000052,0.250112,0.022746,0.000022,0.000022,0,0.021065,0.020833,0.001894,0,0.001755,2.380216,0.000052,33,1,1,1
239.841614,100,218,880.289657,0.059031,0.024612,0.053655,0.000121,0.479946,0.19516,0.000015,0.000006,0.000013,0.046879,0.040085,0.016199,0,0.003919,8.524647,0.000121,126,1,1,1
192.20822,188,40,226.468042,0.005207,0.005093,0.001084,0.000011,0.344644,0.1307,0,0,0,0.033494,0.028772,0.010844,0,0.002799,11.151736,0.000011,43,1,1,1
502.777287,497,76,1799.891543,0.027297,0.026983,0.004126,0.000076,0.568382,0.382421,0.000001,0.000001,0,0.062058,0.047697,0.03214,0,0.005222,70.326694,0.000076,195,1,1,1
232.122812,216,85,333.583116,0.006232,0.005799,0.002282,-0.000004,0.523515,0.144779,0,0,0,0.047296,0.044217,0.01218,0,0.004002,28.058293,-0.000004,47,1,1,1
162.560758,49,155,906.189267,0.022606,0.006814,0.021555,-0.001777,0.154815,0.143295,0.000003,0.000001,0.000003,0.021223,0.012673,0.011813,0,0.001761,75.293161,-0.001777,272,0,1,1
86.400231,24,83,575.826911,0.010706,0.002974,0.010285,-0.000149,0.180629,0.084205,0.000001,0,0.000001,0.018009,0.014947,0.006979,0,0.0015,94.44696,-0.000149,200,1,1,1
86.092973,86,4,193.364836,0.017606,0.017587,0.000818,0.000622,0.153632,0.140707,0.000004,0.000004,0,0.018361,0.012752,0.011709,0,0.001529,25.557512,0.000622,69,1,1,1
158.041134,104,119,352.771034,0.029568,0.019457,0.022264,-0.000376,0.210248,0.102317,0.000006,0.000004,0.000004,0.020897,0.017416,0.008438,0,0.001737,43.54554,-0.000376,104,0,1,1
155.003226,35,151,263.151559,0.02177,0.004916,0.021208,0.000012,0.146998,0.335941,0.000003,0.000001,0.000003,0.030657,0.012121,0.02749,0,0.002518,35.492252,0.000012,51,1,1,1
129.711218,56,117,591.615126,0.013044,0.005632,0.011766,-0.000079,0.977709,0.234097,0.000001,0.000001,0.000001,0.084621,0.081434,0.019516,0,0.007052,19.364267,-0.000079,47,1,1,1
231.657074,104,207,294.190672,0.065999,0.02963,0.058974,0.000192,0.140165,0.225603,0.000019,0.000008,0.000017,0.026607,0.011737,0.019016,0,0.002249,48.666653,0.000192,72,1,1,1
494.89898,469,158,647.802123,0.136261,0.12913,0.043502,0.000527,0.539301,0.23714,0.000037,0.000036,0.000012,0.053707,0.0449,0.019758,0,0.004483,29.201452,0.000527,81,1,1,1
23.4094,8,22,97.951952,0.002995,0.001024,0.002815,-0.000144,0.061898,0.061392,0,0,0,0.008486,0.005015,0.004967,0,0.000697,22.10394,-0.000144,66,1,1,1
151.251446,149,26,413.484895,0.049885,0.049142,0.008575,-0.000159,0.299254,0.049717,0.000017,0.000016,0.000003,0.027448,0.025195,0.004021,0,0.002312,30.013287,-0.000159,98,0,1,1
251.03187,251,4,958.926094,0.017261,0.017259,0.000275,-0.000017,0.623173,0.167064,0.000001,0.000001,0,0.055181,0.05211,0.013896,0,0.004622,31.924091,-0.000017,112,1,1,1
620.233021,620,17,764.090608,0.035193,0.035179,0.000965,-0.000008,0.493806,0.048702,0.000002,0.000002,0,0.042765,0.041155,0.004017,0,0.00357,24.676921,-0.000008,111,1,1,1
35.468296,13,33,291.151806,0.001272,0.000466,0.001184,0.000072,0.161086,0.116593,0,0,0,0.020299,0.013363,0.009608,0,0.00169,36.64418,0.000072,86,1,1,1
261.696389,241,102,496.703225,0.080201,0.073858,0.03126,-0.000137,0.53686,0.217509,0.000025,0.000023,0.00001,0.052275,0.045,0.018214,0,0.004392,24.038894,-0.000137,63,1,1,1
903.568481,890,156,1483.595762,0.14216,0.140025,0.024544,0.00005,0.599198,0.128706,0.000022,0.000022,0.000004,0.052382,0.050051,0.010744,0,0.004384,70.846977,0.00005,189,1,1,1
260.931025,39,258,518.501317,0.021744,0.00325,0.0215,-0.000004,0.342111,0.691233,0.000002,0,0.000002,0.072632,0.028964,0.058461,0,0.00617,10.332454,-0.000004,47,1,1,1
1013.256137,888,488,1266.609332,0.061354,0.053769,0.029549,0.00001,0.374234,0.238469,0.000004,0.000003,0.000002,0.041653,0.031319,0.019898,0,0.00349,1.790077,0.00001,204,1,1,1
749.603228,719,212,1891.772234,0.012301,0.011799,0.003479,-0.000013,0.772676,0.173724,0,0,0,0.068239,0.064723,0.014512,0,0.005729,200.156328,-0.000013,181,1,1,1
253.948814,247,59,327.31165,0.001003,0.000976,0.000233,0,0.569478,0.199927,0,0,0,0.052227,0.048229,0.016912,0,0.004426,11.52504,0,41,1,1,1
491.382743,431,236,713.242659,0.239699,0.210244,0.115122,0.000068,0.522243,0.33384,0.000117,0.000103,0.000056,0.053401,0.043461,0.027816,0,0.004457,38.969684,0.000068,88,1,1,1
639.56235,232,596,747.83528,0.253694,0.092027,0.236414,0.000105,0.385737,0.931253,0.000101,0.000036,0.000094,0.096645,0.032074,0.077574,0,0.008056,18.51118,0.000105,52,1,1,1
162.348391,146,71,179.896186,0.097448,0.087635,0.042617,0.000121,0.202978,0.111286,0.000058,0.000053,0.000026,0.020154,0.016875,0.00912,0,0.001676,83.604631,0.000121,57,1,1,1
46.238512,17,43,1114.089399,0.009456,0.003476,0.008793,-0.000431,0.4876,0.598645,0.000002,0.000001,0.000002,0.066068,0.040879,0.050156,0,0.005544,144.071553,-0.000431,115,1,1,1
438.055932,297,322,1986.113576,0.048814,0.033096,0.035881,0.000024,0.323612,0.486593,0.000005,0.000004,0.000004,0.05217,0.026987,0.040641,0,0.004367,321.049814,0.000024,254,1,1,1
113.841996,108,36,115.186371,0.172227,0.163389,0.054463,-0.000099,0.407004,0.133325,0.000261,0.000247,0.000082,0.03612,0.034169,0.010971,0,0.003055,9.688449,-0.000099,20,1,1,1
155.415572,95,123,177.502244,0.127077,0.077678,0.100572,-0.00104,0.119086,0.169587,0.000104,0.000063,0.000082,0.01951,0.009837,0.014114,0,0.00163,31.268064,-0.00104,57,1,1,1
624.450158,213,587,657.369403,0.317625,0.108342,0.298576,0.000052,0.428323,1.281428,0.000162,0.000055,0.000152,0.117086,0.035501,0.106537,0,0.009754,13.187289,0.000052,36,1,1,1
97.836598,64,74,103.196526,0.116611,0.076281,0.0882,0.000803,0.271596,0.306078,0.000139,0.000091,0.000105,0.034304,0.022554,0.025263,0,0.00285,26.600552,0.000803,19,1,1,1
80.504658,80,9,81.717593,0.098658,0.098039,0.011029,-0.000147,0.233801,0.027864,0.000121,0.00012,0.000013,0.02012,0.019687,0.002336,0,0.001704,35.532097,-0.000147,27,1,1,1
162.348391,146,71,298.964979,0.126637,0.113885,0.055382,-0.000601,0.286454,0.142908,0.000099,0.000089,0.000043,0.028247,0.02381,0.011802,0,0.002363,82.59379,-0.000601,67,1,1,1
221.449769,212,64,229.056941,0.246055,0.235556,0.071111,-0.000387,0.425019,0.130835,0.000273,0.000262,0.000079,0.038443,0.035472,0.010987,0,0.003221,59.261817,-0.000387,41,0,1,1
53.907328,41,35,85.167992,0.018361,0.013965,0.011921,0.000074,0.066585,0.0414,0.000006,0.000005,0.000004,0.007525,0.005501,0.003362,0,0.000624,82.712304,0.000074,72,1,1,1
325.038459,199,257,698.248033,0.103187,0.063175,0.081587,-0.000379,0.432603,0.555209,0.000033,0.00002,0.000026,0.059969,0.036238,0.046532,0,0.005038,94.937533,-0.000379,80,1,1,1
286.001748,154,241,422.751824,0.216668,0.116667,0.182576,-0.000524,0.196544,0.50401,0.000164,0.000088,0.000138,0.046079,0.016404,0.042119,0,0.003862,40.619401,-0.000524,61,1,1,1
283.218997,217,182,1066.224792,0.06625,0.05076,0.042573,-0.000295,0.544382,0.599779,0.000016,0.000012,0.00001,0.076519,0.045626,0.04991,0,0.006421,31.494297,-0.000295,87,1,1,1
152.777616,146,45,163.288718,0.074891,0.071569,0.022059,-0.000057,0.319568,0.110271,0.000037,0.000035,0.000011,0.030375,0.026917,0.009193,0,0.002561,17.409905,-0.000057,34,1,1,1
134.733069,27,132,251.208448,0.053551,0.010731,0.052464,-0.00192,0.1431,0.203279,0.000021,0.000004,0.000021,0.023227,0.011881,0.016856,0,0.001934,39.086462,-0.00192,65,0,1,1
281.256111,97,264,304.28031,0.239163,0.082483,0.22449,0.000123,0.183387,0.422516,0.000203,0.00007,0.000191,0.039506,0.015426,0.035402,0,0.003331,37.699112,0.000123,49,1,1,1
623.298484,201,590,728.16713,0.25245,0.081409,0.238963,0.00015,0.374063,0.811233,0.000102,0.000033,0.000097,0.079588,0.03108,0.067557,0,0.006662,21.86414,0.00015,58,1,1,1
89.627005,52,73,95.280609,0.105444,0.061176,0.085882,0.000118,0.191963,0.280167,0.000124,0.000072,0.000101,0.02888,0.015925,0.023288,0,0.002414,30.636696,0.000118,22,1,1,1
44.384682,43,11,50.782359,0.034921,0.033832,0.008655,-0.00016,0.078376,0.017869,0.000028,0.000027,0.000007,0.007239,0.006394,0.001368,0,0.000594,54.631251,-0.00016,41,1,1,1
416.361622,259,326,757.439968,0.048106,0.029925,0.037666,0.000002,0.376727,0.210896,0.000006,0.000003,0.000004,0.037193,0.031086,0.017316,0,0.003076,161.910856,0.000002,125,1,1,1
117.175083,31,113,370.864047,0.038044,0.010065,0.036688,-0.000106,0.242985,0.186402,0.000012,0.000003,0.000012,0.026635,0.020346,0.015634,0,0.002244,57.232957,-0.000106,92,1,1,1
148.219432,120,87,154.279924,0.140626,0.113852,0.082543,-0.000261,0.208694,0.150379,0.000133,0.000108,0.000078,0.02203,0.017473,0.01238,0,0.001846,20.022334,-0.000261,44,1,1,1
617.019449,187,588,662.260613,0.237224,0.071895,0.226067,0.00008,0.216545,0.671441,0.000091,0.000028,0.000087,0.063353,0.018132,0.056282,0,0.005328,27.104952,0.00008,71,1,1,1
139.517024,104,93,150.344827,0.077596,0.057842,0.051724,-0.000801,0.101996,0.089192,0.000043,0.000032,0.000029,0.012019,0.008442,0.007425,0,0.001005,113.466582,-0.000801,80,0,1,1
24.207437,15,19,26.540481,0.017266,0.010699,0.013552,0.000648,0.050152,0.0588,0.000012,0.000008,0.00001,0.006726,0.003963,0.004853,0,0.000558,25.099374,0.000648,21,1,1,1
166.424157,124,111,299.424613,0.110215,0.082119,0.07351,-0.000288,0.32019,0.286826,0.000073,0.000054,0.000049,0.036987,0.026398,0.023468,0,0.003058,58.696421,-0.000288,49,1,1,1
181.694799,153,98,311.680091,0.032946,0.027743,0.01777,-0.000343,0.161076,0.13987,0.000006,0.000005,0.000003,0.018278,0.013252,0.011513,0,0.001515,157.298646,-0.000343,110,1,1,1
411.491191,218,349,661.175253,0.035776,0.018953,0.030343,0.000054,0.510693,0.452162,0.000003,0.000002,0.000003,0.060521,0.042555,0.037662,0,0.005052,79.577191,0.000054,68,1,1,1
707.537278,700,103,792.318223,0.073809,0.073023,0.010745,0.000019,0.790474,0.104171,0.000008,0.000008,0.000001,0.068736,0.06611,0.008648,0,0.005773,37.265833,0.000019,75,1,1,1
139.832042,137,28,359.962797,0.006195,0.00607,0.001241,-0.000001,0.338021,0.048379,0,0,0,0.029389,0.028386,0.004041,0,0.002473,24.76034,-0.000001,84,1,1,1
643.618676,614,193,1008.25647,0.054767,0.052246,0.016423,-0.000625,0.257598,0.115315,0.000005,0.000004,0.000001,0.026407,0.02143,0.009514,0,0.002201,91.148574,-0.000625,254,0,1,1
147.556769,122,83,174.245404,0.108898,0.090037,0.061255,-0.00102,0.168415,0.118891,0.00008,0.000066,0.000045,0.019543,0.014019,0.00988,0,0.001635,25.51087,-0.00102,59,1,1,1
622.675678,202,589,711.968675,0.249469,0.080929,0.235978,-0.000162,0.649695,1.135087,0.0001,0.000032,0.000095,0.112034,0.054422,0.094855,0,0.009387,15.293223,-0.000162,43,1,1,1
426.862976,414,104,1262.927939,0.085407,0.082833,0.020808,0.000033,0.416939,0.458764,0.000017,0.000017,0.000004,0.055307,0.034833,0.038328,0,0.004636,220.556325,0.000033,153,1,1,1
21.540659,20,8,38.883627,0.011823,0.010977,0.004391,0.000746,0.03784,0.042741,0.000006,0.000006,0.000002,0.005809,0.003169,0.003493,0,0.000487,36.669562,0.000746,43,1,1,1
505.244495,326,386,850.298551,0.086574,0.05586,0.066141,0.000104,0.293466,0.359729,0.000015,0.00001,0.000011,0.043454,0.024389,0.029903,0,0.003623,108.865203,0.000104,122,1,1,1
796.490427,779,166,917.836914,0.067585,0.066101,0.014086,0.000082,0.778682,0.31658,0.000006,0.000006,0.000001,0.072039,0.06564,0.026653,0,0.006088,21.78413,0.000082,84,1,1,1
682.030058,666,147,910.655263,0.036886,0.036019,0.00795,-0.000016,0.742997,0.235554,0.000002,0.000002,0,0.070437,0.062659,0.019853,0,0.005962,95.21479,-0.000016,87,1,1,1
417.943776,409,86,540.168892,0.077975,0.076306,0.016045,-0.000033,0.618372,0.200918,0.000015,0.000014,0.000003,0.060594,0.051622,0.016649,0,0.005058,16.663569,-0.000033,61,1,1,1
628.243583,183,601,649.719881,0.325515,0.094819,0.311399,-0.00003,0.609179,2.094138,0.000169,0.000049,0.000161,0.186985,0.051372,0.176747,0,0.015836,8.249818,-0.00003,23,1,1,1
257.650927,228,120,274.611018,0.113104,0.100088,0.052678,0.000578,0.269424,0.122632,0.00005,0.000044,0.000023,0.025976,0.022464,0.010241,0,0.002178,93.121418,0.000578,66,1,1,1
393.723253,293,263,739.253701,0.014083,0.01048,0.009407,0.00004,0.568181,0.407139,0.000001,0,0,0.06215,0.047295,0.033899,0,0.005181,82.092726,0.00004,78,1,1,1
40.496913,38,14,1939.846042,0.001265,0.001187,0.000437,-0.000058,0.269274,0.280321,0,0,0,0.036743,0.022478,0.023379,0,0.003073,173.678916,-0.000058,357,1,1,1
360.312365,297,204,535.318721,0.112317,0.092581,0.063591,-0.000185,0.338764,0.189228,0.000035,0.000029,0.00002,0.036946,0.028467,0.015821,0,0.003111,47.128605,-0.000185,96,1,1,1
626.932213,212,590,944.35118,0.187312,0.06334,0.176277,0.000161,0.416584,0.768269,0.000056,0.000019,0.000053,0.075417,0.034636,0.064169,0,0.006313,30.454731,0.000161,83,1,1,1
476.274081,249,406,576.545057,0.111566,0.058327,0.095104,0.000086,0.300366,0.53193,0.000026,0.000014,0.000022,0.051974,0.024951,0.044273,0,0.004329,101.225304,0.000086,70,1,1,1
89.693924,34,83,390.739013,0.015783,0.005983,0.014605,-0.000128,0.174186,0.332769,0.000003,0.000001,0.000003,0.033004,0.014541,0.027817,0,0.002763,57.108277,-0.000128,78,1,1,1
122.441823,76,96,144.985947,0.134256,0.083333,0.105263,-0.000241,0.149909,0.204412,0.000147,0.000091,0.000115,0.022101,0.012283,0.016668,0,0.001825,22.558547,-0.000241,43,1,1,1
625.544563,205,591,748.416247,0.25295,0.082895,0.238981,0.000128,0.41026,0.899116,0.000102,0.000034,0.000097,0.090363,0.034254,0.075201,0,0.007596,20.423555,0.000128,53,1,1,1
839.196044,831,117,883.340262,0.157389,0.155851,0.021943,0.000255,0.658964,0.162598,0.000029,0.000029,0.000004,0.058094,0.054996,0.013548,0,0.004858,145.045846,0.000255,100,1,1,1
519.607544,414,314,802.254253,0.083417,0.066463,0.050409,-0.000313,0.366772,0.215489,0.000013,0.000011,0.000008,0.037864,0.030782,0.018049,0,0.003188,82.543642,-0.000313,144,1,1,1
264.714941,207,165,293.696391,0.207132,0.161972,0.129108,-0.000148,0.311051,0.270251,0.000162,0.000127,0.000101,0.036376,0.025725,0.022421,0,0.003033,24.027843,-0.000148,48,1,1,1
186.196133,138,125,3648.420174,0.020038,0.014851,0.013452,0.000198,0.733954,0.734659,0.000002,0.000002,0.000001,0.105346,0.061402,0.061363,0,0.008827,85.793206,0.000198,232,1,1,1
96.56604,35,90,868.531594,0.029667,0.010753,0.02765,-0.00028,0.578524,0.366219,0.000009,0.000003,0.000008,0.067087,0.05259,0.031909,0,0.006256,48.854707,-0.00028,97,1,1,1
241.495342,108,216,331.918492,0.258284,0.115508,0.231016,-0.000329,0.188757,0.464064,0.000276,0.000124,0.000247,0.041208,0.015028,0.037596,0,0.003381,34.939035,-0.000329,51,1,1,1
352.988668,320,149,392.206088,0.113978,0.103326,0.048111,0.000125,0.58358,0.239808,0.000037,0.000033,0.000016,0.054441,0.049036,0.020084,0,0.004592,17.968014,0.000125,49,1,1,1
211.400095,211,13,268.85358,0.128745,0.128502,0.007917,0.000085,0.523529,0.412307,0.000078,0.000078,0.000005,0.05871,0.044393,0.03538,0,0.0051,11.002602,0.000085,28,1,1,1
166.40012,100,133,284.887089,0.190172,0.114286,0.152,-0.001053,0.578301,0.397372,0.000217,0.000131,0.000174,0.060379,0.048019,0.033249,0,0.005085,17.480787,-0.001053,32,1,1,1
625.514189,202,592,705.459138,0.309967,0.100099,0.29336,-0.000093,0.58614,0.985366,0.000154,0.00005,0.000145,0.097823,0.048878,0.082042,0,0.008159,17.145431,-0.000093,47,1,1,1
159.962496,108,118,169.362663,0.128278,0.086608,0.094627,0.000324,0.215734,0.210346,0.000103,0.000069,0.000076,0.026946,0.018209,0.017867,0,0.0023,53.576475,0.000324,38,1,1,1
47.169906,44,17,49.121139,0.032825,0.030619,0.01183,-0.000246,0.125388,0.051514,0.000023,0.000021,0.000008,0.011852,0.010538,0.004319,0,0.001002,31.251707,-0.000246,26,1,1,1
575.757762,429,384,691.789112,0.036584,0.027259,0.0244,0.000028,0.661584,0.545035,0.000002,0.000002,0.000002,0.073776,0.055515,0.045799,0,0.00621,72.834387,0.000028,62,1,1,1
479.416312,468,104,1003.576169,0.059253,0.057842,0.012854,0.000045,0.457408,0.495071,0.000007,0.000007,0.000002,0.063771,0.038241,0.041383,0,0.005351,33.724265,0.000045,107,1,1,1
583.945203,576,96,1223.831952,0.033696,0.033237,0.00554,0.000042,0.36436,0.511713,0.000002,0.000002,0,0.057637,0.030414,0.042574,0,0.004816,69.377061,0.000042,133,1,1,1
546.465003,520,168,941.654277,0.022188,0.021113,0.006821,-0,0.314518,0.319258,0.000001,0.000001,0,0.041301,0.026218,0.026583,0,0.003449,174.25522,-0,150,1,1,1
111.139552,96,56,212.44721,0.003569,0.003083,0.001798,-0,0.169809,0.2099,0,0,0,0.024776,0.014208,0.017571,0,0.002082,16.238066,-0,57,1,1,1
331.404587,298,145,721.760534,0.035305,0.031746,0.015447,-0.000058,0.476433,0.415605,0.000004,0.000003,0.000002,0.056254,0.039962,0.034887,0,0.004731,35.939821,-0.000058,87,1,1,1
1121.63675,1038,425,1939.219332,0.262863,0.243262,0.099602,0.000336,0.73294,0.282438,0.000062,0.000057,0.000023,0.073763,0.061021,0.023455,0,0.006156,65.72218,0.000336,174,1,1,1
790.474541,725,315,808.206832,0.464712,0.42622,0.185185,0.000043,0.748466,0.327828,0.000273,0.000251,0.000109,0.07047,0.06306,0.027643,0,0.005974,27.459639,0.000043,72,1,1,1
126.015872,126,2,792.383326,0.006291,0.00629,0.0001,0.000046,0.207041,0.416859,0,0,0,0.041656,0.017262,0.034812,0,0.003487,43.680266,0.000046,123,1,1,1
429.839505,381,199,923.090788,0.036545,0.032392,0.016919,-0.000059,0.469317,0.328749,0.000003,0.000003,0.000001,0.050371,0.039199,0.027439,0,0.004216,35.644604,-0.000059,121,1,1,1
469.958509,469,30,1371.339682,0.111101,0.110875,0.007092,-0.00011,0.69445,0.328139,0.000026,0.000026,0.000002,0.068619,0.058281,0.027427,0,0.005771,119.104348,-0.00011,135,1,1,1
279.946423,149,237,1105.062714,0.004684,0.002493,0.003965,0.00003,0.913209,0.33243,0,0,0,0.08648,0.076303,0.027874,0,0.007238,43.610471,0.00003,87,1,1,1
290.547759,153,247,473.650739,0.033508,0.017645,0.028486,0.000052,0.244678,0.491772,0.000004,0.000002,0.000003,0.048648,0.020448,0.04116,0,0.004079,19.327426,0.000052,63,1,1,1
64,64,0,64,0.036488,0.036488,0,0,0.333037,0,0.000021,0.000021,0,0.028324,0.028324,0,0,0.002422,6.686815,0,14,1,1,1
242.851807,111,216,965.64025,0.026559,0.012139,0.023622,-0.000103,1.065603,0.438355,0.000003,0.000001,0.000003,0.102916,0.089129,0.036544,0,0.008633,27.990708,-0.000103,59,1,1,1
68.88396,67,16,106.370336,0.062451,0.060743,0.014506,-0.00047,0.240609,0.066136,0.000057,0.000055,0.000013,0.021208,0.019841,0.005358,0,0.001762,7.256503,-0.00047,31,1,1,1
581.826435,581,31,607.357408,0.054514,0.054436,0.002905,0.000129,1.074842,0.10671,0.000005,0.000005,0,0.093034,0.090535,0.008845,0,0.00784,9.356377,0.000129,45,1,1,1
234.616709,186,143,336.816375,0.141677,0.112319,0.086353,-0.000689,0.478639,0.255451,0.000086,0.000068,0.000052,0.048561,0.040055,0.021527,0,0.004084,22.963164,-0.000689,47,1,1,1
624.417328,221,584,759.47543,0.286299,0.10133,0.267767,0.00012,0.369447,0.955283,0.000131,0.000046,0.000123,0.09431,0.030823,0.079732,0,0.007896,19.848347,0.00012,53,1,1,1
161.375339,119,109,165.565194,0.139961,0.103209,0.094536,0.000115,0.203264,0.182232,0.000121,0.000089,0.000082,0.02343,0.017071,0.01529,0,0.001978,67.802037,0.000115,47,1,1,1
33.24154,31,12,34.678813,0.041397,0.038605,0.014944,-0.000731,0.121104,0.05,0.000052,0.000048,0.000019,0.011348,0.01007,0.004167,0,0.000946,24.022663,-0.000731,20,1,1,1
14,14,0,14,0.018919,0.018919,0,0,0.098686,0,0.000026,0.000026,0,0.008208,0.008208,0,0,0.000684,12.238907,0,11,1,1,1
38.078866,37,9,73.966184,0.025992,0.025256,0.006143,-0.000337,0.052467,0.059927,0.000018,0.000017,0.000004,0.008428,0.0046,0.004941,0,0.000741,72.210682,-0.000337,61,1,1,1
567.183392,471,316,3809.659193,0.069902,0.058048,0.038945,-0.000092,1.278663,0.38954,0.000009,0.000007,0.000005,0.116309,0.1072,0.03265,0,0.009775,255.460984,-0.000092,224,1,1,1
17,8,15,101.831267,0.005886,0.00277,0.005194,0.000087,0.096323,0.027679,0.000002,0.000001,0.000002,0.008692,0.00793,0.002171,0,0.000717,25.155404,0.000087,71,1,1,1
12.083046,11,5,1758.059871,0.000854,0.000777,0.000353,-0.000123,0.630509,0.486393,0,0,0,0.068819,0.052697,0.040666,0,0.005766,60.017221,-0.000123,175,1,1,1
222.002252,222,1,703.011407,0.00599,0.00599,0.000027,0.000002,0.298095,0.2819,0,0,0,0.036167,0.024813,0.023478,0,0.003021,44.840833,0.000002,127,1,1,1
267.486448,218,155,295.519937,0.212291,0.173016,0.123016,-0.000315,0.239414,0.200475,0.000168,0.000137,0.000098,0.027199,0.019906,0.016616,0,0.002267,33.900289,-0.000315,70,1,1,1
637.695852,216,600,749.822032,0.320289,0.108488,0.301356,0.000047,0.327271,0.925359,0.000161,0.000055,0.000151,0.094714,0.0271,0.076916,0,0.007903,18.584653,0.000047,50,1,1,1
209.773688,178,111,217.160947,0.077094,0.065417,0.040794,-0.000428,0.169644,0.106413,0.000028,0.000024,0.000015,0.017335,0.014215,0.008915,0,0.001455,122.819794,-0.000428,84,1,1,1
18.681542,5,18,24.785844,0.012372,0.003311,0.011921,-0.000235,0.034161,0.067809,0.000008,0.000002,0.000008,0.00685,0.002755,0.005657,0,0.000574,26.104454,-0.000235,23,1,1,1
529.419493,491,198,1561.60828,0.097088,0.090042,0.03631,-0.000415,0.727639,0.603794,0.000018,0.000017,0.000007,0.088307,0.060549,0.0503,0,0.007367,139.619076,-0.000415,119,1,1,1
48.259714,48,5,49.245523,0.093708,0.093204,0.009709,-0.000795,0.150641,0.016026,0.000182,0.000181,0.000019,0.012753,0.01242,0.001335,0,0.001057,12.106302,-0.000795,26,0,1,1
8.062258,4,7,19,0.006861,0.003404,0.005957,-0.00086,0.007763,0.044216,0.000006,0.000003,0.000005,0.004005,0.000475,0.00353,0,0.000327,9.519553,-0.00086,22,1,1,1
