@relation vegleges

@attribute Euklideszi numeric
@attribute Xtav numeric
@attribute Ytav numeric
@attribute Pontonkentitav numeric
@attribute Sebesseg numeric
@attribute Xsebesseg numeric
@attribute Ysebesseg numeric
@attribute Atlagsebesseg numeric
@attribute Xatlagszabesseg numeric
@attribute Yatlagsebesseg numeric
@attribute Gyorsulas numeric
@attribute Xgyorsulas numeric
@attribute Ygyorsulas numeric
@attribute Pontonkentigyorsulas numeric
@attribute Xpontonkentigyosulas numeric
@attribute Ypontonkentigyorsulas numeric
@attribute jerkue numeric
@attribute jerkpontonkenti numeric
@attribute ossszszog numeric
@attribute atlagszogseb numeric
@attribute mozgaspontok numeric
@attribute milyen numeric
@attribute melyikgomb numeric
@attribute userid {0,1}

@data
58.00862,58,1,67.38905,0.020957,0.020954,0.000361,0.000524,0.103032,0.020535,0.000008,0.000008,0,0.014395,0.012686,0.002598,0,0.001795,45.05606,0.000524,68,1,1,0
912.71025,804,432,1119.15031,1.374564,1.210843,0.650602,-0.001657,2.124075,1.031141,0.00207,0.001824,0.00098,0.298937,0.267166,0.12947,0.000003,0.037716,27.92656,-0.001657,59,1,2,0
846.575454,553,641,1132.476561,0.248408,0.162265,0.188087,-0.000241,1.011629,1.012126,0.000073,0.000048,0.000055,0.185078,0.12697,0.126706,0,0.023286,52.571365,-0.000241,95,1,1,0
481.49974,469,109,495.7311,0.760663,0.740916,0.172196,-0.000165,1.720707,0.400735,0.001202,0.00117,0.000272,0.227359,0.215074,0.050092,0.000002,0.02842,13.973928,-0.000165,34,0,2,0
266.537052,221,149,306.943904,0.284762,0.236111,0.159188,0.002632,0.378955,0.291641,0.000304,0.000252,0.00017,0.065407,0.047681,0.036331,0,0.008243,35.975347,0.002632,73,1,1,0
1097.555466,988,478,1222.310175,0.265046,0.23859,0.115431,-0.000094,2.073853,0.919811,0.000064,0.000058,0.000028,0.181274,0.160271,0.071222,0,0.014069,24.766043,-0.000094,40,1,1,0
73.006849,73,1,1037.333353,0.045945,0.045941,0.000629,0.00063,0.8242,0.743543,0.000029,0.000029,0,0.159673,0.108809,0.102649,0,0.022654,18.925357,0.00063,114,0,1,0
544.501607,389,381,747.66732,0.128876,0.092071,0.090178,0.000057,0.310808,0.422962,0.00003,0.000022,0.000021,0.058852,0.032571,0.044543,0,0.006302,43.544228,0.000057,134,1,1,0
114.586212,79,83,122.13617,0.066931,0.046145,0.048481,-0.006217,0.35575,0.36555,0.000039,0.000027,0.000028,0.100774,0.067067,0.068846,0,0.019188,9.468243,-0.006217,42,1,1,0
147.271858,92,115,153.059342,0.030894,0.019299,0.024124,-0.000009,0.247806,0.314073,0.000006,0.000004,0.000005,0.050952,0.030878,0.03915,0,0.006403,23.489591,-0.000009,45,1,1,0
22.561028,22,5,24.560623,0.008165,0.007962,0.00181,0.001841,0.087461,0.017177,0.000003,0.000003,0.000001,0.007082,0.006612,0.001272,0,0.000538,9.637933,0.001841,18,1,1,0
327.665989,79,318,615.72093,0.060825,0.014665,0.059031,-0.000077,0.494968,0.7364,0.000011,0.000003,0.000011,0.073243,0.039581,0.058977,0,0.005926,23.636961,-0.000077,53,1,1,0
1034.043036,699,762,1934.239284,0.564434,0.38155,0.415939,-0.00203,1.165973,0.604378,0.000308,0.000208,0.000227,0.193793,0.153317,0.079056,0,0.025974,225.134686,-0.00203,168,0,1,0
188.512599,41,184,1129.767109,0.044127,0.009597,0.043071,-0.000273,0.538906,0.190288,0.00001,0.000002,0.00001,0.082962,0.072732,0.025909,0,0.013448,133.395944,-0.000273,217,0,1,0
324.967691,210,248,797.821591,0.045418,0.02935,0.034661,0.000139,0.256429,0.482155,0.000006,0.000004,0.000005,0.080064,0.032017,0.064145,0,0.011333,54.156956,0.000139,163,1,1,0
418.1196,418,10,447.776212,0.0732,0.073179,0.001751,-0.000024,0.85944,0.115513,0.000013,0.000013,0,0.109887,0.108034,0.014262,0,0.013855,32.280536,-0.000024,64,1,1,0
61.073726,61,3,61.547442,0.087,0.086895,0.004274,-0.000107,0.273243,0.013889,0.000124,0.000124,0.000006,0.034171,0.033854,0.001736,0,0.004253,21.337619,-0.000107,27,1,1,0
361.809342,345,109,572.291367,0.003759,0.003584,0.001132,-0.000002,0.302657,0.578123,0,0,0,0.085761,0.037691,0.072331,0,0.010745,30.5501,-0.000002,57,1,1,0
86.092973,86,4,475.348491,0.033292,0.033256,0.001547,-0.000141,0.113406,0.423062,0.000013,0.000013,0.000001,0.059739,0.014978,0.055597,0,0.00801,34.234725,-0.000141,134,1,1,0
185.607112,183,31,275.375255,0.138927,0.136976,0.023204,0.003201,0.242374,0.097773,0.000104,0.000103,0.000017,0.035373,0.030686,0.012027,0,0.004565,67.867349,0.003201,117,1,1,0
139.942846,72,120,144.791509,0.460338,0.236842,0.394737,-0.001965,0.422564,0.724495,0.001514,0.000779,0.001298,0.10794,0.052776,0.091378,0.000005,0.01369,11.462676,-0.001965,21,1,1,0
27.856777,10,26,35.840309,0.112326,0.040323,0.104839,-0.009052,0.124405,0.221429,0.000453,0.000163,0.000423,0.033807,0.014585,0.028359,0.000002,0.00427,3.952257,-0.009052,15,1,2,0
229.444983,54,223,233.326623,0.620122,0.145946,0.602703,-0.000634,0.19369,0.801088,0.001676,0.000394,0.001629,0.107265,0.02498,0.102542,0.000005,0.013899,9.474661,-0.000634,35,1,2,0
1,1,0,153.450466,0.000394,0.000394,0,-0.000744,0.267915,0.061853,0,0,0,0.036084,0.032631,0.007271,0,0.004467,28.668904,-0.000744,57,0,1,0
103.077641,52,89,135.707252,0.07641,0.038547,0.065975,-0.000074,0.348915,0.45064,0.000057,0.000029,0.000049,0.666687,0.33973,0.420377,0,0.649946,166.451718,-0.000074,168,1,1,0
74.006756,74,1,206.841011,0.023012,0.02301,0.000311,0.001518,0.157919,0.075499,0.000007,0.000007,0,0.026076,0.020138,0.009678,0,0.003375,84.187245,0.001518,127,1,1,0
419.26841,419,15,495.114735,0.277294,0.277116,0.009921,-0.000028,0.846036,0.033171,0.000183,0.000183,0.000007,0.108948,0.108302,0.004162,0,0.014254,40.349351,-0.000028,72,1,1,0
988.312198,981,120,1513.794749,0.03138,0.031148,0.00381,0.000081,0.813854,0.676311,0.000001,0.000001,0,0.152365,0.103281,0.08625,0,0.019623,0,0.000081,157,1,1,0
121.49074,66,102,223.925875,0.07823,0.042498,0.065679,0.000696,0.083313,0.257178,0.00005,0.000027,0.000042,0.02623,0.00772,0.02398,0,0.002454,45.422767,0.000696,73,1,1,0
64.257295,60,23,425.852767,0.332939,0.310881,0.119171,0.00904,2.263561,0.196014,0.001725,0.001611,0.000617,0.289621,0.284354,0.024943,0.000009,0.036815,29.81965,0.00904,23,0,2,0
102.459748,43,93,166.556229,0.133411,0.05599,0.121094,-0.002647,0.318456,0.594078,0.000174,0.000073,0.000158,0.108832,0.048021,0.09226,0,0.018714,6.997215,-0.002647,32,1,1,0
250.401677,99,230,498.802742,0.152964,0.060476,0.140501,-0.001101,0.441937,0.339474,0.000093,0.000037,0.000086,0.077001,0.056459,0.043602,0,0.009936,61.828939,-0.001101,104,1,1,0
747.265013,687,294,1440.193826,0.187944,0.172787,0.073944,-0.000072,0.698571,0.177503,0.000047,0.000044,0.000019,0.096117,0.087549,0.02229,0,0.012077,18.143177,-0.000072,234,1,1,0
188.512599,41,184,192.711353,0.295474,0.064263,0.288401,0.000993,0.114381,0.505542,0.000463,0.000101,0.000452,0.069855,0.014934,0.066723,0.000001,0.009486,57.428054,0.000993,46,1,1,0
75.716577,63,42,1565.673887,0.057492,0.047836,0.031891,0.000567,0.172399,1.893751,0.000044,0.000036,0.000024,0.195,0.017607,0.193268,0,0.020024,44.639199,0.000567,83,1,1,0
389.104099,191,339,391.793762,1.060229,0.520436,0.923706,-0.003357,1.169218,2.072356,0.002889,0.001418,0.002517,0.311324,0.151776,0.269634,0.000008,0.040976,4.989811,-0.003357,21,0,1,0
146.758305,33,143,153.138795,0.117313,0.026379,0.114309,0.000482,0.065264,0.277969,0.000094,0.000021,0.000091,0.038507,0.008503,0.036026,0,0.005084,5.556972,0.000482,64,1,1,0
20.518285,14,15,119.91216,0.034427,0.02349,0.025168,0.002268,0.283914,0.140158,0.000058,0.000039,0.000042,0.045134,0.036774,0.0175,0,0.005863,15.579368,0.002268,42,0,1,0
857.021003,846,137,4718.919791,0.043759,0.043196,0.006995,-0.000085,1.670389,0.72539,0.000002,0.000002,0,0.252661,0.21312,0.097756,0,0.0385,300.187316,-0.000085,303,0,1,0
441.171169,234,374,455.092928,0.399974,0.212149,0.339075,-0.001492,0.728218,1.161973,0.000363,0.000192,0.000307,0.276834,0.14421,0.227161,0,0.064798,0,-0.001492,54,1,1,0
85.428333,37,77,93.528133,0.030251,0.013102,0.027266,-0.000249,0.057074,0.13485,0.000011,0.000005,0.00001,0.019803,0.00685,0.016966,0,0.00256,33.996967,-0.000249,67,1,1,0
372.10348,331,170,383.86113,0.25007,0.222446,0.114247,0.001456,0.60846,0.315122,0.000168,0.000149,0.000077,0.090341,0.078094,0.040487,0,0.011713,10.130755,0.001456,69,1,1,0
402.647489,394,83,413.100083,1.290537,1.262821,0.266026,0.004905,1.449376,0.299028,0.004136,0.004048,0.000853,0.19055,0.182439,0.037324,0.000013,0.024137,19.36864,0.004905,34,1,2,0
103.019416,103,2,913.628228,0.001213,0.001213,0.000024,0.000082,0.397377,0.075744,0,0,0,0.054192,0.049863,0.00936,0,0.006903,357.80675,0.000082,255,1,1,0
369.242468,62,364,524.690083,0.244047,0.040978,0.240582,0.000611,0.298777,0.35395,0.000161,0.000027,0.000159,0.06768,0.04024,0.046883,0,0.009485,43.295776,0.000611,133,1,1,0
408.074748,50,405,3447.786591,0.024784,0.003037,0.024598,-0.000206,0.793614,0.415418,0.000002,0,0.000001,0.129264,0.103969,0.055293,0,0.017469,226.569463,-0.000206,448,1,1,0
290.657874,179,229,291.975259,1.453289,0.895,1.145,-0.004023,1.170165,1.503759,0.007266,0.004475,0.005725,0.239344,0.146159,0.188305,0.000036,0.03003,10.117485,-0.004023,19,1,1,0
133.150291,127,40,143.89463,0.037193,0.035475,0.011173,0.000182,0.187323,0.057831,0.00001,0.00001,0.000003,0.017291,0.015366,0.004793,0,0.001431,11.285733,0.000182,54,1,1,0
0,0,0,149.750699,0,0,0,-0.001038,0.101533,0.060608,0,0,0,0.016422,0.012234,0.007231,0,0.002029,57.900009,-0.001038,114,1,1,0
1,0,1,19.957417,0.003774,0,0.003774,-0.000258,0.065913,0.060556,0.000014,0,0.000014,0.01017,0.006869,0.005248,0,0.001122,7.178293,-0.000258,15,0,2,0
390.497119,98,378,609.859329,0.19142,0.048039,0.185294,-0.000445,0.274553,0.808316,0.000094,0.000023,0.000091,0.113764,0.035804,0.105373,0,0.015105,54.312842,-0.000445,89,0,1,0
182.649938,156,95,201.793403,0.345928,0.295455,0.179924,-0.001163,0.354646,0.215952,0.000655,0.00056,0.000341,0.057996,0.04502,0.027313,0.000001,0.007437,27.693442,-0.001163,55,1,2,0
1073.225512,1042,257,1119.742047,0.478478,0.464556,0.114579,-0.000177,1.169648,0.337,0.000213,0.000207,0.000051,0.104646,0.098927,0.028336,0,0.008973,23.769498,-0.000177,75,1,1,0
418.628714,169,383,695.091835,0.14186,0.057269,0.129787,-0.001347,0.336971,0.402121,0.000048,0.000019,0.000044,0.073288,0.045089,0.053312,0,0.010005,19.666306,-0.001347,162,0,1,0
13.038405,1,13,14,0.017812,0.001366,0.01776,0.000024,0.002941,0.080966,0.000024,0.000002,0.000024,0.018901,0.000173,0.018728,0,0.006993,12.671256,0.000024,20,1,1,0
176.9774,165,64,183.027234,0.737406,0.6875,0.266667,0.006465,0.990998,0.411973,0.003073,0.002865,0.001111,0.140626,0.127651,0.052225,0.000013,0.018369,3.812457,0.006465,21,0,2,0
0,0,0,696.201733,0,0,0,-0.000201,0.270471,0.059364,0,0,0,0.036096,0.03306,0.007205,0,0.00448,138.345154,-0.000201,271,0,1,0
975.287137,676,703,982.774327,1.084858,0.751947,0.78198,-0.000029,2.837249,2.978361,0.001207,0.000836,0.00087,0.424853,0.293,0.307154,0.000001,0.04572,7.72482,-0.000029,23,1,1,0
366.394596,366,17,387.981197,0.565424,0.564815,0.026235,0.01147,1.162844,0.125889,0.000873,0.000872,0.000041,0.151958,0.148827,0.015835,0.000001,0.019695,4.868778,0.01147,41,1,1,0
409.067232,50,406,416.167099,0.955765,0.116822,0.948598,-0.005957,0.28435,1.682778,0.002233,0.000273,0.002216,0.235832,0.037406,0.230515,0.000005,0.033434,14.040105,-0.005957,32,0,1,0
17,17,0,18.414214,0.008329,0.008329,0,-0.000006,0.045578,0.004902,0.000004,0.000004,0,0.005732,0.005251,0.000511,0,0.000709,16.716802,-0.000006,34,1,1,0
232.142198,231,23,645.887484,0.80049,0.796552,0.07931,0.000477,0.889852,1.99101,0.00276,0.002747,0.000273,0.318593,0.118592,0.260834,0.00001,0.043262,21.619779,0.000477,34,0,2,0
736.430581,733,71,1050.36129,0.422265,0.420298,0.040711,-0.000225,1.115738,0.378402,0.000242,0.000241,0.000023,0.099879,0.092279,0.031332,0,0.008306,0,-0.000225,70,1,1,0
2,2,0,1792.721135,0.000154,0.000154,0,-0.000204,0.26378,0.089014,0,0,0,0.037921,0.032898,0.011019,0,0.004759,354.469957,-0.000204,694,0,2,0
476.564791,467,95,728.285533,0.232698,0.228027,0.046387,-0.000665,0.708616,0.299097,0.000114,0.000111,0.000023,0.068234,0.05641,0.023479,0,0.005475,0,-0.000665,66,1,1,0
161.548754,147,67,186.597067,0.266143,0.242175,0.110379,-0.000887,0.331792,0.16369,0.000438,0.000399,0.000182,0.046291,0.040055,0.019423,0.000001,0.005673,25.526772,-0.000887,56,1,1,0
421.531731,400,133,799.542752,0.258292,0.245098,0.081495,0.002171,0.445764,0.490893,0.000158,0.00015,0.00005,0.092764,0.055788,0.0613,0,0.011616,68.252994,0.002171,134,0,1,0
245.790561,242,43,278.493499,0.714507,0.703488,0.125,0.002412,0.880824,0.211619,0.002077,0.002045,0.000363,0.126967,0.110344,0.026436,0.000006,0.016026,6.305723,0.002412,34,0,2,0
29.410882,9,28,33.08426,0.040179,0.012295,0.038251,0.001216,0.035334,0.115159,0.000055,0.000017,0.000052,0.022751,0.005948,0.017914,0,0.004674,16.125168,0.001216,30,1,1,0
464.76876,217,411,580.689504,0.186804,0.087219,0.165193,0.000326,0.337559,0.4655,0.000075,0.000035,0.000066,0.064632,0.034516,0.047766,0,0.006661,55.996011,0.000326,93,1,1,0
2,2,0,5.414214,0.006734,0.006734,0,-0.000313,0.032197,0.011364,0.000023,0.000023,0,0.005224,0.003917,0.001313,0,0.000651,5.646092,-0.000313,12,0,1,0
21.470911,19,10,54.329425,0.031575,0.027941,0.014706,-0.000198,0.080997,0.109549,0.000046,0.000041,0.000022,0.020335,0.009912,0.013565,0,0.002558,20.196103,-0.000198,38,1,1,0
699.496962,680,164,1911.194383,0.060974,0.059275,0.014296,0.000518,0.231574,0.276322,0.000005,0.000005,0.000001,0.053585,0.029385,0.035065,0,0.00689,181.955083,0.000518,562,1,1,0
30.265492,4,30,33.398506,0.070385,0.009302,0.069767,0.002761,0.067495,0.211843,0.000164,0.000022,0.000162,0.042826,0.011903,0.039302,0,0.008149,24.009475,0.002761,23,1,1,0
0,0,0,350.979208,0,0,0,0.006878,1.747603,0.23917,0,0,0,0.224359,0.218592,0.030513,0,0.028428,11.784958,0.006878,24,1,1,0
225,225,0,254.099687,0.299202,0.299202,0,0.002632,0.582078,0.124671,0.000398,0.000398,0,0.082985,0.074007,0.015643,0.000001,0.010579,0,0.002632,49,1,1,0
774.861278,257,731,1068.625151,0.406965,0.134979,0.383929,0.000421,0.328348,0.87412,0.000214,0.000071,0.000202,0.125301,0.041468,0.110517,0,0.015931,4.592302,0.000421,134,1,1,0
7.071068,7,1,52.714777,0.005051,0.005,0.000714,0.000648,0.015097,0.103618,0.000004,0.000004,0.000001,0.013743,0.001863,0.01288,0,0.00173,34.103351,0.000648,55,1,1,0
109.836242,20,108,115.288222,0.40381,0.073529,0.397059,0.001679,0.078704,0.444792,0.001485,0.00027,0.00146,0.058505,0.009526,0.055371,0.000005,0.007285,13.790786,0.001679,30,1,2,0
1,1,0,1324.733175,0.000372,0.000372,0,-0.000617,0.747864,0.185222,0,0,0,0.100562,0.093374,0.023182,0,0.012626,101.876997,-0.000617,200,0,2,0
2.236068,2,1,38.718674,0.010802,0.009662,0.004831,-0.003696,0.184613,0.042356,0.000052,0.000047,0.000023,0.02365,0.022049,0.004721,0,0.003006,10.281458,-0.003696,21,0,1,0
254.950976,22,254,360.53644,0.178537,0.015406,0.177871,-0.002576,0.056615,0.440443,0.000125,0.000011,0.000125,0.045992,0.005846,0.045268,0,0.004751,61.086825,-0.002576,82,1,1,0
1063.948307,515,931,1244.207135,0.217532,0.105295,0.19035,0.000189,0.406143,0.500942,0.000044,0.000022,0.000039,0.042545,0.025726,0.031944,0,0.002773,45.896111,0.000189,113,1,1,0
977.008188,583,784,1046.006021,1.717062,1.024605,1.377856,-0.000907,1.047676,1.483277,0.003018,0.001801,0.002422,0.237288,0.131985,0.187171,0.000005,0.029971,46.937525,-0.000907,70,1,1,0
830.692482,695,455,2170.46873,0.039966,0.033438,0.021891,-0.001101,1.475526,1.214419,0.000002,0.000002,0.000001,0.271834,0.185951,0.153422,0,0.034475,45.580203,-0.001101,126,0,1,0
262,262,0,1098.367122,0.43594,0.43594,0,0.00528,1.286116,1.592495,0.000725,0.000725,0,0.269611,0.163395,0.201906,0.000001,0.034507,0,0.00528,65,1,1,0
322.479457,243,212,1073.89245,0.438151,0.330163,0.288043,-0.001714,1.397245,0.89121,0.000595,0.000449,0.000391,0.218967,0.1779,0.112916,0.000001,0.028259,91.774387,-0.001714,78,1,2,0
242.851807,216,111,746.155282,0.197762,0.175896,0.090391,0.00025,0.760903,0.3875,0.000161,0.000143,0.000074,0.111786,0.096026,0.048971,0,0.014217,16.028856,0.00025,105,0,2,0
394.727754,67,389,459.220044,0.318329,0.054032,0.31371,0.000624,0.19795,0.798284,0.000257,0.000044,0.000253,0.107808,0.024894,0.100033,0,0.01355,43.40131,0.000624,66,1,1,0
683.953946,168,663,896.208966,0.77722,0.190909,0.753409,-0.010105,0.307648,1.098667,0.000883,0.000217,0.000856,0.158551,0.03926,0.140832,0.000001,0.020498,120.107067,-0.010105,92,0,1,0
1290.637439,801,1012,3737.987128,0.201788,0.125235,0.158224,-0.000443,0.931866,0.524248,0.000031,0.00002,0.000025,0.172433,0.139225,0.080319,0,0.031244,18.072155,-0.000443,415,1,1,0
49.254441,5,49,50.153142,0.267687,0.027174,0.266304,0.002648,0.041856,0.295446,0.001455,0.000148,0.001447,0.038388,0.00528,0.037513,0.000008,0.004888,6.750152,0.002648,21,0,2,0
128.035151,88,93,974.428133,0.032787,0.022535,0.023816,0.001013,0.566785,0.323142,0.000008,0.000006,0.000006,0.358539,0.288515,0.164367,0,0.1939,820.700495,0.001013,646,1,1,0
98.249682,7,98,100.621775,0.027444,0.001955,0.027374,0.000068,0.017628,0.243084,0.000008,0.000001,0.000008,0.020152,0.001423,0.020026,0,0.001678,25.586682,0.000068,32,1,1,0
1012.373449,878,504,1716.270941,0.418855,0.36326,0.208523,0.000384,0.679203,0.584065,0.000173,0.00015,0.000086,0.118896,0.07193,0.054309,0,0.012445,61.626054,0.000384,137,0,1,0
304.067427,261,156,306.71765,1.117895,0.959559,0.573529,-0.002242,1.315317,0.795238,0.00411,0.003528,0.002109,0.197513,0.167471,0.101846,0.000015,0.025325,17.399709,-0.002242,25,1,1,0
432,432,0,1881.790506,0.019531,0.019531,0,0.000375,1.229029,0.592578,0.000001,0.000001,0,0.514005,0.469959,0.137047,0,0.227308,0,0.000375,196,1,1,0
215.232432,121,178,222.581266,0.771442,0.433692,0.637993,0.000405,0.6125,0.893742,0.002765,0.001554,0.002287,0.137701,0.076406,0.111282,0.00001,0.017176,20.541404,0.000405,25,1,1,0
289.375189,133,257,305.406386,0.317297,0.145833,0.281798,0.00041,0.386851,0.685188,0.000348,0.00016,0.000309,0.102091,0.048412,0.085703,0,0.012809,20.076907,0.00041,46,1,1,0
9.219544,7,6,11.242641,0.048018,0.036458,0.03125,-0.005268,0.170163,0.112554,0.00025,0.00019,0.000163,0.157994,0.126532,0.051433,0.000001,0.122744,21.697403,-0.005268,22,0,2,0
382.523202,332,190,734.001792,0.151315,0.131329,0.075158,-0.000786,0.223735,0.322806,0.00006,0.000052,0.00003,0.062139,0.031808,0.044037,0,0.010448,123.030731,-0.000786,192,0,1,0
303.660995,53,299,1102.412241,0.010578,0.001846,0.010416,0.000068,0.485357,0.568361,0,0,0,0.105223,0.06315,0.073214,0,0.013735,90.752286,0.000068,169,1,1,0
1,0,1,43.839947,0.001669,0,0.001669,-0.003892,0.122334,0.072049,0.000003,0,0.000003,0.019568,0.015285,0.00861,0,0.002437,15.395412,-0.003892,31,0,1,0
54.451814,39,38,96.717236,0.054127,0.038767,0.037773,-0.002295,0.205958,0.276829,0.000054,0.000039,0.000037,0.057549,0.032274,0.04355,0,0.009392,1.327727,-0.002295,39,1,1,0
971.582215,966,104,1053.969527,0.745078,0.740798,0.079755,-0.000093,1.694751,0.283115,0.000571,0.000568,0.000061,0.233912,0.214263,0.035723,0,0.029724,31.794015,-0.000093,71,1,1,0
66.189123,5,66,81.18419,0.063158,0.004771,0.062977,0.000642,0.018968,0.125359,0.00006,0.000005,0.00006,0.015786,0.001918,0.015119,0,0.001951,36.138721,0.000642,65,1,1,0
74.1485,13,73,350.489634,0.01067,0.001871,0.010505,-0.000734,0.163315,0.192669,0.000002,0,0.000002,0.037468,0.021943,0.025494,0,0.005173,146.109704,-0.000734,155,0,1,0
13,13,0,13,0.010277,0.010277,0,0,0.035043,0,0.000008,0.000008,0,0.003883,0.003883,0,0,0.000475,22.461851,0,32,1,1,0
361.487206,143,332,379.43199,0.210289,0.083188,0.193136,-0.00076,0.244484,0.583605,0.000122,0.000048,0.000112,0.082988,0.031184,0.074179,0,0.010647,52.301905,-0.00076,73,1,1,0
784.882794,480,621,930.437585,0.495507,0.30303,0.392045,0.000537,0.420597,0.535672,0.000313,0.000191,0.000248,0.09808,0.053096,0.069807,0,0.012999,0.270175,0.000537,155,1,1,0
97.061836,45,86,98.71452,0.508177,0.235602,0.450262,-0.001277,0.365914,0.694337,0.002661,0.001234,0.002357,0.10857,0.049931,0.094488,0.000014,0.015606,6.50418,-0.001277,16,0,2,0
199.090432,199,6,212.299024,0.041808,0.041789,0.00126,0.002838,0.210994,0.027808,0.000009,0.000009,0,0.027491,0.026351,0.003409,0,0.003469,57.140252,0.002838,114,1,1,0
173.600115,104,139,175.94388,0.626715,0.375451,0.501805,0.000586,1.331779,1.816284,0.002263,0.001355,0.001812,0.478808,0.277081,0.386181,0.000008,0.119807,10.446813,0.000586,13,0,1,0
9.055385,9,1,9.414214,0.001064,0.001058,0.000118,-0.000044,0.041251,0.00625,0,0,0,0.00513,0.004871,0.000625,0,0.000741,11.972451,-0.000044,16,0,1,0
725.083444,725,11,769.263464,0.952803,0.952694,0.014455,0.007682,2.246444,0.340011,0.001252,0.001252,0.000019,2.316415,2.2184,0.330083,0.000002,2.30123,0.26661,0.007682,314,0,1,0
81.154174,81,5,1819.809476,0.029245,0.029189,0.001802,-0.000002,0.358798,1.081354,0.00001,0.00001,0.000001,0.157399,0.04771,0.139761,0,0.024098,53.179763,-0.000002,174,1,1,0
32.572995,31,10,389.51148,0.018872,0.017961,0.005794,0.000217,0.458968,0.210713,0.000011,0.00001,0.000003,0.040523,0.034584,0.016085,0,0.003086,80.10911,0.000217,53,1,2,0
256.095685,217,136,363.921812,0.130795,0.110827,0.069459,-0.000672,0.438124,0.430211,0.000067,0.000057,0.000036,0.104626,0.071434,0.070737,0,0.017715,50.311555,-0.000672,89,1,1,0
119.80818,95,73,306.943303,0.100849,0.079966,0.061448,0.000895,0.282581,0.096171,0.000085,0.000067,0.000052,0.044171,0.036233,0.012615,0,0.005763,99.602565,0.000895,112,1,1,0
70,56,42,76.776192,0.122807,0.098246,0.073684,-0.001628,0.173401,0.146025,0.000215,0.000172,0.000129,0.040458,0.027517,0.024841,0,0.007489,0.318176,-0.001628,43,1,1,0
474.605099,381,283,477.332321,0.791008,0.635,0.471667,0.00187,2.068,1.562778,0.001318,0.001058,0.000786,0.399873,0.3156,0.243378,0.000002,0.067923,14.600923,0.00187,25,1,1,0
60,60,0,60,0.267857,0.267857,0,0,0.566996,0,0.001196,0.001196,0,0.077701,0.077701,0,0.000005,0.010991,1.293398,0,14,0,2,0
595.67105,350,482,607.882485,0.538581,0.316456,0.435805,0.000118,0.681786,0.900788,0.000487,0.000286,0.000394,0.090677,0.054495,0.072108,0,0.007354,20.051613,0.000118,42,1,1,0
256.727482,178,185,310.154271,0.007117,0.004934,0.005128,0.000034,0.788251,1.041821,0,0,0,0.167976,0.099403,0.131266,0,0.021341,13.834515,0.000034,28,1,1,0
636.969387,633,71,727.45223,0.021536,0.021402,0.002401,-0.000002,0.445126,0.107827,0.000001,0.000001,0,0.061298,0.055638,0.013553,0,0.007688,88.91351,-0.000002,184,1,1,0
46.529561,46,7,51.751106,0.029486,0.029151,0.004436,0.000243,0.114137,0.023986,0.000019,0.000018,0.000003,0.009416,0.008858,0.001881,0,0.000739,30.106592,0.000243,31,1,1,0
585.085464,462,359,1010.178202,0.25505,0.201395,0.156495,0.000574,0.854532,0.488793,0.000111,0.000088,0.000068,0.134087,0.110754,0.063139,0,0.017553,50.343033,0.000574,125,1,1,0
1106.002712,319,1059,6432.645984,0.061312,0.017684,0.058706,-0.000595,4.069195,1.991081,0.000003,0.000001,0.000003,1.421469,1.274741,0.582827,0,0.58743,0,-0.000595,255,1,1,0
24.041631,23,7,1333.958953,0.000243,0.000233,0.000071,-0.000036,1.033286,0.391383,0,0,0,0.145864,0.129043,0.048934,0,0.018233,91.214473,-0.000036,142,1,1,0
1,1,0,32.950845,0.002155,0.002155,0,-0.001125,0.120167,0.03377,0.000005,0.000005,0,0.016351,0.014273,0.003614,0,0.001979,12.308038,-0.001125,25,0,2,0
776.902825,743,227,9000.687048,0.000756,0.000723,0.000221,0.000115,2.819029,4.084679,0,0,0,1.519288,0.639026,1.292409,0,0.603367,77.599252,0.000115,280,1,1,0
49.244289,48,11,53.47331,0.075994,0.074074,0.016975,0.001935,0.169155,0.042203,0.000117,0.000114,0.000026,0.023081,0.021144,0.004987,0,0.003005,14.610712,0.001935,33,1,1,0
229.392676,189,130,350.226781,0.227121,0.187129,0.128713,0.00014,0.599105,0.258638,0.000225,0.000185,0.000127,0.089188,0.07603,0.032447,0,0.011392,36.858332,0.00014,62,1,1,0
3.162278,1,3,565.995791,0.001247,0.000394,0.001183,-0.001297,0.839844,0.208112,0,0,0,0.112994,0.105113,0.025368,0,0.014203,37.773786,-0.001297,75,0,1,0
9,0,9,9,0.075,0,0.075,-0.030683,0,0.083333,0.000625,0,0.000625,0.010913,0,0.010913,0.000005,0.001447,2.204309,-0.030683,14,0,2,0
1636.925472,1473,714,2128.574143,0.326732,0.294012,0.142515,0.000209,1.371898,0.585867,0.000065,0.000059,0.000028,0.179442,0.151878,0.064142,0,0.020452,158.253521,0.000209,139,1,1,0
197.716969,196,26,202.615258,0.292481,0.289941,0.038462,0.002303,0.442427,0.074693,0.000433,0.000429,0.000057,0.058488,0.05674,0.009429,0.000001,0.00756,36.489672,0.002303,56,1,1,0
187.608635,114,149,743.671813,0.047908,0.029111,0.038049,-0.000114,0.688386,0.182645,0.000012,0.000007,0.00001,0.0654,0.06097,0.016515,0,0.006001,104.268801,-0.000114,86,1,2,0
